	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
522	2007-04-06	35	44.28	5	7	3.89	1
523	2007-04-09	35	45.06	5	7	3.97	1
524	2007-04-10	35	45.05	5	7	3.98	1
525	2007-04-11	35	45.71	5	7	4.01	1
526	2007-04-12	35	46.92	5	7	4.09	1
527	2007-04-13	35	46.33	5	7	4.05	1
528	2007-04-16	35	47.75	5	7	4.2	1
529	2007-04-17	35	47.14	5	7	4.28	1
530	2007-04-18	35	47.88	5	7	4.35	1
531	2007-04-19	35	44.87	5	7	4.11	1
532	2007-04-20	35	47.14	5	7	4.32	1
533	2007-04-23	35	48.93	5	7	4.5	1
534	2007-04-24	35	47.57	4	9	4.4	1
535	2007-04-25	35	47.52	5	8	4.33	1
536	2007-04-26	35	49.88	5	7	4.4	1
537	2007-04-27	35	46.96	5	8	4.4	1
538	2007-04-30	35	45.57	6	8	4.46	1
539	2007-05-08	35	46.98	6	8	4.62	1
540	2007-05-09	35	47.12	6	8	4.64	1
541	2007-05-10	35	46.86	6	8	4.62	1
542	2007-05-11	35	46.98	6	8	4.62	1
543	2007-05-14	35	46.8	6	8	4.62	1
544	2007-05-15	35	45.29	6	8	4.49	1
545	2007-05-16	35	46.68	6	8	4.62	1
546	2007-05-17	35	47.67	6	8	4.73	1
547	2007-05-18	35	48.16	6	8	4.77	1
548	2007-05-21	35	49.48	6	8	4.89	1
549	2007-05-22	35	48.96	6	9	5.0	1
550	2007-05-23	35	48.07	6	10	5.1	1
551	2007-05-24	35	47.71	6	10	5.05	1
552	2007-05-25	35	49.99	6	9	5.12	1
553	2007-05-28	35	49.7	6	10	5.23	1
554	2007-05-29	35	50.74	6	10	5.29	1
