	display_name	start_date	end_date	sw1_code	sw1_name	sw2_code	sw2_name	sw3_code	sw3_name
600383.XSHG	金地集团	2001-04-12	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600393.XSHG	粤泰股份	2001-03-19	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600466.XSHG	蓝光发展	2001-02-12	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600503.XSHG	华丽家族	2002-07-09	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600510.XSHG	黑牡丹	2002-06-18	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600515.XSHG	海航基础	2002-08-06	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600533.XSHG	栖霞建设	2002-03-28	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600565.XSHG	迪马股份	2002-07-23	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600568.XSHG	*ST中珠	2001-05-18	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600606.XSHG	绿地控股	1992-03-27	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600622.XSHG	光大嘉宝	1992-12-03	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600638.XSHG	新黄浦	1993-03-26	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600641.XSHG	万业企业	1993-04-07	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600647.XSHG	同达创业	1993-05-04	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600649.XSHG	城投控股	1993-05-18	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600657.XSHG	信达地产	1993-05-24	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600665.XSHG	天地源	1993-07-09	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600675.XSHG	中华企业	1993-09-24	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600683.XSHG	京投发展	1993-10-25	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600684.XSHG	珠江实业	1993-10-28	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600692.XSHG	亚通股份	1993-11-19	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600708.XSHG	光明地产	1996-06-06	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600716.XSHG	凤凰股份	1996-07-02	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600724.XSHG	宁波富达	1996-07-16	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600732.XSHG	爱旭股份	1996-08-16	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600736.XSHG	苏州高新	1996-08-15	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600743.XSHG	华远地产	1996-09-09	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600748.XSHG	上实发展	1996-09-25	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600773.XSHG	西藏城投	1996-11-08	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600791.XSHG	京能置业	1997-01-30	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600807.XSHG	济南高新	1994-01-03	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600823.XSHG	世茂股份	1994-02-04	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600890.XSHG	中房股份	1996-03-18	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
601155.XSHG	新城控股	2015-12-04	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
601588.XSHG	北辰实业	2006-10-16	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
603506.XSHG	南都物业	2018-02-01	2200-01-01	801180	房地产I	801181	房地产开发II	851811	房地产开发III
600064.XSHG	南京高科	1997-05-06	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600082.XSHG	海泰发展	1997-06-20	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600215.XSHG	*ST经开	1999-09-09	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600463.XSHG	空港股份	2004-03-18	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600604.XSHG	市北高新	1992-03-27	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600639.XSHG	浦东金桥	1993-03-26	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600648.XSHG	外高桥	1993-05-04	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600658.XSHG	电子城	1993-05-24	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600663.XSHG	陆家嘴	1993-06-28	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600848.XSHG	上海临港	1994-03-24	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
600895.XSHG	张江高科	1996-04-22	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
601512.XSHG	中新集团	2019-12-20	2200-01-01	801180	房地产I	801182	园区开发II	851821	园区开发III
000019.XSHE	深粮控股	1992-10-12	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
000151.XSHE	中成股份	2000-09-06	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
000626.XSHE	远大控股	1996-11-28	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
000906.XSHE	浙商中拓	1999-07-07	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
002091.XSHE	江苏国泰	2006-12-08	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
002505.XSHE	大康农业	2010-11-18	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600058.XSHG	五矿发展	1997-05-28	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600145.XSHG	*ST新亿	1999-09-23	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600247.XSHG	*ST成城	2000-11-23	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600250.XSHG	南纺股份	2001-03-06	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600278.XSHG	东方创业	2000-07-12	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600287.XSHG	江苏舜天	2000-09-01	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600301.XSHG	ST南化	2000-07-12	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600605.XSHG	汇通能源	1992-03-27	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600608.XSHG	ST沪科	1992-03-27	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600710.XSHG	苏美达	1996-07-01	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600753.XSHG	东方银星	1996-09-27	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600755.XSHG	厦门国贸	1996-10-03	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600822.XSHG	上海物贸	1994-02-04	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600826.XSHG	兰生股份	1994-02-04	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600870.XSHG	ST厦华	1995-02-28	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
600981.XSHG	汇鸿集团	2004-06-30	2200-01-01	801200	商业贸易I	801202	贸易II	852021	贸易III
000417.XSHE	合肥百货	1996-08-12	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
000501.XSHE	鄂武商A	1992-11-20	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
000564.XSHE	供销大集	1994-01-10	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
000715.XSHE	中兴商业	1997-05-08	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
002187.XSHE	广百股份	2007-11-22	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
002277.XSHE	友阿股份	2009-07-17	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
002419.XSHE	天虹股份	2010-06-01	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
002561.XSHE	徐家汇	2011-03-03	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600280.XSHG	*ST中商	2000-09-26	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600306.XSHG	*ST商城	2000-12-26	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600628.XSHG	新世界	1993-01-09	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600693.XSHG	东百集团	1993-11-22	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600712.XSHG	南宁百货	1996-06-26	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600723.XSHG	首商股份	1996-07-16	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600814.XSHG	杭州解百	1994-01-14	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600821.XSHG	*ST劝业	1994-01-28	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600828.XSHG	茂业商业	1994-02-24	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600857.XSHG	宁波中百	1994-04-25	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600859.XSHG	王府井	1994-05-06	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
600865.XSHG	百大集团	1994-08-09	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
601010.XSHG	文峰股份	2011-06-03	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
601086.XSHG	国芳集团	2017-09-29	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
603101.XSHG	汇嘉时代	2016-05-06	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
603123.XSHG	翠微股份	2012-05-03	2200-01-01	801200	商业贸易I	801203	一般零售II	852031	百货III
000759.XSHE	中百集团	1997-05-19	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
002251.XSHE	步步高	2008-06-19	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
002264.XSHE	新华都	2008-07-31	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
002336.XSHE	ST人乐	2010-01-13	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
002697.XSHE	红旗连锁	2012-09-05	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
600361.XSHG	华联综超	2001-11-29	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
601116.XSHG	三江购物	2011-03-02	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
601933.XSHG	永辉超市	2010-12-15	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
603031.XSHG	安德利	2016-08-22	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
603708.XSHG	家家悦	2016-12-13	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
605188.XSHG	国光连锁	2020-07-28	2200-01-01	801200	商业贸易I	801203	一般零售II	852032	超市III
000419.XSHE	通程控股	1996-08-16	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
000785.XSHE	居然之家	1997-07-11	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
002640.XSHE	跨境通	2011-12-08	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600694.XSHG	大商股份	1993-11-22	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600697.XSHG	欧亚集团	1993-12-06	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600729.XSHG	重庆百货	1996-07-02	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600774.XSHG	汉商集团	1996-11-08	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600778.XSHG	友好集团	1996-12-03	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600785.XSHG	新华百货	1997-01-08	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600827.XSHG	百联股份	1994-02-04	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600838.XSHG	上海九百	1994-02-24	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600858.XSHG	银座股份	1994-05-06	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
600861.XSHG	北京城乡	1994-05-20	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
601113.XSHG	ST华鼎	2011-05-09	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
601366.XSHG	利群股份	2017-04-12	2200-01-01	801200	商业贸易I	801203	一般零售II	852033	多业态零售III
000829.XSHE	天音控股	1997-12-02	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
002024.XSHE	苏宁易购	2004-07-21	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
002127.XSHE	南极电商	2007-04-18	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
002416.XSHE	爱施德	2010-05-28	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
300022.XSHE	吉峰科技	2009-10-30	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
300622.XSHE	博士眼镜	2017-03-15	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
300755.XSHE	华致酒行	2019-01-29	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
600122.XSHG	*ST宏图	1998-04-20	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
600655.XSHG	豫园股份	1992-09-02	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
600898.XSHG	*ST美讯	1996-04-18	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
603214.XSHG	爱婴室	2018-03-30	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
603900.XSHG	莱绅通灵	2016-11-23	2200-01-01	801200	商业贸易I	801204	专业零售II	852041	专业连锁III
000007.XSHE	全新好	1992-04-13	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852051	一般物业经营III
000861.XSHE	海印股份	1998-10-28	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852051	一般物业经营III
000882.XSHE	华联股份	1998-06-16	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852051	一般物业经营III
603682.XSHG	锦和商业	2020-04-21	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852051	一般物业经营III
000058.XSHE	深赛格	1996-12-26	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
000061.XSHE	农产品	1997-01-10	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
002344.XSHE	海宁皮城	2010-01-26	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
002818.XSHE	富森美	2016-11-09	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
600113.XSHG	浙江东日	1997-10-21	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
600415.XSHG	小商品城	2002-05-09	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
600738.XSHG	兰州民百	1996-08-02	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
600790.XSHG	轻纺城	1997-02-28	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
601828.XSHG	美凯龙	2018-01-17	2200-01-01	801200	商业贸易I	801205	商业物业经营II	852052	专业市场III
000721.XSHE	西安饮食	1997-04-30	2200-01-01	801210	休闲服务I	801211	餐饮II	852141	餐饮III
002186.XSHE	全聚德	2007-11-20	2200-01-01	801210	休闲服务I	801211	餐饮II	852141	餐饮III
002306.XSHE	ST云网	2009-11-11	2200-01-01	801210	休闲服务I	801211	餐饮II	852141	餐饮III
605108.XSHG	同庆楼	2020-07-16	2200-01-01	801210	休闲服务I	801211	餐饮II	852141	餐饮III
300144.XSHE	宋城演艺	2010-12-09	2200-01-01	801210	休闲服务I	801212	景点II	852111	人工景点III
600593.XSHG	大连圣亚	2002-07-11	2200-01-01	801210	休闲服务I	801212	景点II	852111	人工景点III
000430.XSHE	张家界	1996-08-29	2200-01-01	801210	休闲服务I	801212	景点II	852112	自然景点III
000888.XSHE	峨眉山A	1997-10-21	2200-01-01	801210	休闲服务I	801212	景点II	852112	自然景点III
