code	display_name	date	weight	sw1_code	sw1_name
600990.XSHG	四创电子	2020-08-14	0.081	801740	国防军工I
600993.XSHG	马应龙	2020-08-14	0.132	801150	医药生物I
600995.XSHG	文山电力	2020-08-14	0.058	801160	公用事业I
600997.XSHG	开滦股份	2020-08-14	0.063	801020	采掘I
601001.XSHG	大同煤业	2020-08-14	0.083	801020	采掘I
601010.XSHG	文峰股份	2020-08-14	0.09	801200	商业贸易I
601011.XSHG	宝泰隆	2020-08-14	0.083	801020	采掘I
601015.XSHG	陕西黑猫	2020-08-14	0.038	801020	采掘I
601020.XSHG	华钰矿业	2020-08-14	0.073	801050	有色金属I
601058.XSHG	赛轮轮胎	2020-08-14	0.141	801030	化工I
601069.XSHG	西部黄金	2020-08-14	0.082	801050	有色金属I
601101.XSHG	昊华能源	2020-08-14	0.038	801020	采掘I
601107.XSHG	四川成渝	2020-08-14	0.044	801170	交通运输I
601116.XSHG	三江购物	2020-08-14	0.06	801200	商业贸易I
601126.XSHG	四方股份	2020-08-14	0.062	801730	电气设备I
601137.XSHG	博威合金	2020-08-14	0.103	801050	有色金属I
601163.XSHG	三角轮胎	2020-08-14	0.087	801030	化工I
601222.XSHG	林洋能源	2020-08-14	0.171	801730	电气设备I
601330.XSHG	绿色动力	2020-08-14	0.058	801160	公用事业I
601366.XSHG	利群股份	2020-08-14	0.061	801200	商业贸易I
601369.XSHG	陕鼓动力	2020-08-14	0.087	801890	机械设备I
601375.XSHG	中原证券	2020-08-14	0.144	801790	非银金融I
601515.XSHG	东风股份	2020-08-14	0.053	801140	轻工制造I
601519.XSHG	大智慧	2020-08-14	0.2	801750	计算机I
601567.XSHG	三星医疗	2020-08-14	0.095	801730	电气设备I
601588.XSHG	北辰实业	2020-08-14	0.084	801180	房地产I
601595.XSHG	上海电影	2020-08-14	0.047	801760	传媒I
601606.XSHG	长城军工	2020-08-14	0.058	801740	国防军工I
601619.XSHG	嘉泽新能	2020-08-14	0.029	801160	公用事业I
601636.XSHG	旗滨集团	2020-08-14	0.277	801710	建筑材料I
601666.XSHG	平煤股份	2020-08-14	0.111	801020	采掘I
601677.XSHG	明泰铝业	2020-08-14	0.087	801050	有色金属I
601700.XSHG	风范股份	2020-08-14	0.06	801730	电气设备I
601789.XSHG	宁波建工	2020-08-14	0.056	801720	建筑装饰I
601858.XSHG	中国科传	2020-08-14	0.042	801760	传媒I
601886.XSHG	江河集团	2020-08-14	0.054	801720	建筑装饰I
601890.XSHG	亚星锚链	2020-08-14	0.084	801740	国防军工I
601900.XSHG	南方传媒	2020-08-14	0.047	801760	传媒I
601908.XSHG	京运通	2020-08-14	0.087	801730	电气设备I
601918.XSHG	新集能源	2020-08-14	0.078	801020	采掘I
601929.XSHG	吉视传媒	2020-08-14	0.09	801760	传媒I
601949.XSHG	中国出版	2020-08-14	0.065	801760	传媒I
601952.XSHG	苏垦农发	2020-08-14	0.105	801010	农林牧渔I
601965.XSHG	中国汽研	2020-08-14	0.085	801880	汽车I
603005.XSHG	晶方科技	2020-08-14	0.292	801080	电子I
603008.XSHG	喜临门	2020-08-14	0.063	801140	轻工制造I
603012.XSHG	创力集团	2020-08-14	0.065	801890	机械设备I
603013.XSHG	亚普股份	2020-08-14	0.018	801880	汽车I
603018.XSHG	中设集团	2020-08-14	0.126	801720	建筑装饰I
603026.XSHG	石大胜华	2020-08-14	0.093	801030	化工I
603027.XSHG	千禾味业	2020-08-14	0.218	801120	食品饮料I
603039.XSHG	泛微网络	2020-08-14	0.167	801750	计算机I
603043.XSHG	广州酒家	2020-08-14	0.121	801120	食品饮料I
603053.XSHG	成都燃气	2020-08-14	0.028	801160	公用事业I
603060.XSHG	国检集团	2020-08-14	0.08	801230	综合I
603063.XSHG	禾望电气	2020-08-14	0.04	801730	电气设备I
603068.XSHG	博通集成	2020-08-14	0.06	801080	电子I
603081.XSHG	大丰实业	2020-08-14	0.018	801720	建筑装饰I
603093.XSHG	南华期货	2020-08-14	0.034	801790	非银金融I
603103.XSHG	横店影视	2020-08-14	0.028	801760	传媒I
603105.XSHG	芯能科技	2020-08-14	0.048	801730	电气设备I
603108.XSHG	润达医疗	2020-08-14	0.093	801150	医药生物I
603111.XSHG	康尼机电	2020-08-14	0.074	801890	机械设备I
603113.XSHG	金能科技	2020-08-14	0.094	801020	采掘I
603118.XSHG	共进股份	2020-08-14	0.117	801770	通信I
603127.XSHG	昭衍新药	2020-08-14	0.167	801150	医药生物I
603128.XSHG	华贸物流	2020-08-14	0.095	801170	交通运输I
603169.XSHG	兰石重装	2020-08-14	0.041	801890	机械设备I
603180.XSHG	金牌厨柜	2020-08-14	0.028	801140	轻工制造I
603185.XSHG	上机数控	2020-08-14	0.086	801890	机械设备I
603218.XSHG	日月股份	2020-08-14	0.081	801730	电气设备I
603220.XSHG	中贝通信	2020-08-14	0.055	801770	通信I
603222.XSHG	济民制药	2020-08-14	0.081	801150	医药生物I
603236.XSHG	移远通信	2020-08-14	0.119	801770	通信I
603258.XSHG	电魂网络	2020-08-14	0.097	801760	传媒I
603267.XSHG	鸿远电子	2020-08-14	0.071	801080	电子I
603279.XSHG	景津环保	2020-08-14	0.017	801890	机械设备I
603298.XSHG	杭叉集团	2020-08-14	0.082	801890	机械设备I
603299.XSHG	苏盐井神	2020-08-14	0.044	801030	化工I
603305.XSHG	旭升股份	2020-08-14	0.075	801880	汽车I
603308.XSHG	应流股份	2020-08-14	0.143	801890	机械设备I
603313.XSHG	梦百合	2020-08-14	0.062	801140	轻工制造I
603318.XSHG	派思股份	2020-08-14	0.042	801890	机械设备I
603323.XSHG	苏农银行	2020-08-14	0.111	801780	银行I
603327.XSHG	福蓉科技	2020-08-14	0.029	801080	电子I
603337.XSHG	杰克股份	2020-08-14	0.05	801890	机械设备I
603345.XSHG	安井食品	2020-08-14	0.323	801120	食品饮料I
603348.XSHG	文灿股份	2020-08-14	0.034	801880	汽车I
603357.XSHG	设计总院	2020-08-14	0.046	801720	建筑装饰I
603359.XSHG	东珠生态	2020-08-14	0.056	801720	建筑装饰I
603360.XSHG	百傲化学	2020-08-14	0.053	801030	化工I
603363.XSHG	傲农生物	2020-08-14	0.07	801010	农林牧渔I
603367.XSHG	辰欣药业	2020-08-14	0.062	801150	医药生物I
603368.XSHG	柳药股份	2020-08-14	0.127	801150	医药生物I
603383.XSHG	顶点软件	2020-08-14	0.061	801750	计算机I
603387.XSHG	基蛋生物	2020-08-14	0.1	801150	医药生物I
603390.XSHG	通达电气	2020-08-14	0.028	801880	汽车I
603393.XSHG	新天然气	2020-08-14	0.163	801160	公用事业I
603399.XSHG	吉翔股份	2020-08-14	0.06	801050	有色金属I
603421.XSHG	鼎信通讯	2020-08-14	0.04	801770	通信I
603429.XSHG	集友股份	2020-08-14	0.113	801140	轻工制造I
603456.XSHG	九洲药业	2020-08-14	0.25	801150	医药生物I
603458.XSHG	勘设股份	2020-08-14	0.051	801720	建筑装饰I
603466.XSHG	风语筑	2020-08-14	0.042	801720	建筑装饰I
603489.XSHG	八方股份	2020-08-14	0.108	801730	电气设备I
603508.XSHG	思维列控	2020-08-14	0.053	801750	计算机I
603520.XSHG	司太立	2020-08-14	0.191	801150	医药生物I
603530.XSHG	神马电力	2020-08-14	0.022	801730	电气设备I
603533.XSHG	掌阅科技	2020-08-14	0.077	801760	传媒I
603551.XSHG	奥普家居	2020-08-14	0.016	801110	家用电器I
603557.XSHG	起步股份	2020-08-14	0.027	801130	纺织服装I
603579.XSHG	荣泰健康	2020-08-14	0.047	801110	家用电器I
603583.XSHG	捷昌驱动	2020-08-14	0.11	801730	电气设备I
603587.XSHG	地素时尚	2020-08-14	0.051	801130	纺织服装I
603588.XSHG	高能环境	2020-08-14	0.167	801160	公用事业I
603590.XSHG	康辰药业	2020-08-14	0.065	801150	医药生物I
603595.XSHG	东尼电子	2020-08-14	0.051	801080	电子I
603596.XSHG	伯特利	2020-08-14	0.146	801880	汽车I
603599.XSHG	广信股份	2020-08-14	0.094	801030	化工I
603601.XSHG	再升科技	2020-08-14	0.132	801030	化工I
603603.XSHG	博天环境	2020-08-14	0.026	801160	公用事业I
603606.XSHG	东方电缆	2020-08-14	0.164	801730	电气设备I
603609.XSHG	禾丰牧业	2020-08-14	0.085	801010	农林牧渔I
603610.XSHG	麒盛科技	2020-08-14	0.038	801140	轻工制造I
603612.XSHG	索通发展	2020-08-14	0.058	801050	有色金属I
603613.XSHG	国联股份	2020-08-14	0.099	801760	传媒I
603618.XSHG	杭电股份	2020-08-14	0.039	801730	电气设备I
603619.XSHG	中曼石油	2020-08-14	0.029	801020	采掘I
603626.XSHG	科森科技	2020-08-14	0.068	801890	机械设备I
603636.XSHG	南威软件	2020-08-14	0.097	801750	计算机I
603638.XSHG	艾迪精密	2020-08-14	0.2	801890	机械设备I
603648.XSHG	畅联股份	2020-08-14	0.036	801170	交通运输I
603660.XSHG	苏州科达	2020-08-14	0.06	801750	计算机I
603666.XSHG	亿嘉和	2020-08-14	0.088	801890	机械设备I
603676.XSHG	卫信康	2020-08-14	0.016	801150	医药生物I
603678.XSHG	火炬电子	2020-08-14	0.17	801080	电子I
603686.XSHG	龙马环卫	2020-08-14	0.196	801890	机械设备I
603687.XSHG	大胜达	2020-08-14	0.014	801140	轻工制造I
603688.XSHG	石英股份	2020-08-14	0.06	801050	有色金属I
603690.XSHG	至纯科技	2020-08-14	0.086	801890	机械设备I
603693.XSHG	江苏新能	2020-08-14	0.032	801160	公用事业I
603708.XSHG	家家悦	2020-08-14	0.199	801200	商业贸易I
603711.XSHG	香飘飘	2020-08-14	0.027	801120	食品饮料I
603713.XSHG	密尔克卫	2020-08-14	0.146	801170	交通运输I
603718.XSHG	海利生物	2020-08-14	0.298	801010	农林牧渔I
603727.XSHG	博迈科	2020-08-14	0.045	801020	采掘I
603728.XSHG	鸣志电器	2020-08-14	0.044	801730	电气设备I
603730.XSHG	岱美股份	2020-08-14	0.051	801880	汽车I
603733.XSHG	仙鹤股份	2020-08-14	0.029	801140	轻工制造I
603737.XSHG	三棵树	2020-08-14	0.301	801030	化工I
603777.XSHG	来伊份	2020-08-14	0.049	801120	食品饮料I
603801.XSHG	志邦家居	2020-08-14	0.061	801140	轻工制造I
603803.XSHG	瑞斯康达	2020-08-14	0.06	801770	通信I
603808.XSHG	歌力思	2020-08-14	0.034	801130	纺织服装I
603815.XSHG	交建股份	2020-08-14	0.02	801720	建筑装饰I
603826.XSHG	坤彩科技	2020-08-14	0.077	801050	有色金属I
603839.XSHG	安正时尚	2020-08-14	0.033	801130	纺织服装I
603848.XSHG	好太太	2020-08-14	0.013	801140	轻工制造I
603869.XSHG	新智认知	2020-08-14	0.053	801750	计算机I
603876.XSHG	鼎胜新材	2020-08-14	0.04	801050	有色金属I
603881.XSHG	数据港	2020-08-14	0.191	801750	计算机I
603887.XSHG	城地股份	2020-08-14	0.091	801720	建筑装饰I
603896.XSHG	寿仙谷	2020-08-14	0.044	801150	医药生物I
603915.XSHG	国茂股份	2020-08-14	0.038	801890	机械设备I
603919.XSHG	金徽酒	2020-08-14	0.049	801120	食品饮料I
603920.XSHG	世运电路	2020-08-14	0.073	801080	电子I
603927.XSHG	中科软	2020-08-14	0.049	801750	计算机I
603956.XSHG	威派格	2020-08-14	0.021	801890	机械设备I
603959.XSHG	百利科技	2020-08-14	0.042	801720	建筑装饰I
603979.XSHG	金诚信	2020-08-14	0.07	801020	采掘I
603980.XSHG	吉华集团	2020-08-14	0.048	801030	化工I
603989.XSHG	艾华集团	2020-08-14	0.094	801080	电子I
603992.XSHG	松霖科技	2020-08-14	0.015	801140	轻工制造I
603997.XSHG	继峰股份	2020-08-14	0.02	801880	汽车I
