code	display_name	weight	sw1_code	sw1_name
300456.XSHE	赛微电子	0.131	801080	电子
300457.XSHE	赢合科技	0.234	801890	机械设备
300458.XSHE	全志科技	0.164	801080	电子
300463.XSHE	迈克生物	0.371	801150	医药生物
300476.XSHE	胜宏科技	0.205	801080	电子
300477.XSHE	合纵科技	0.066	801730	电气设备
300487.XSHE	蓝晓科技	0.093	801030	化工
300495.XSHE	美尚生态	0.066	801720	建筑装饰
300497.XSHE	富祥药业	0.123	801150	医药生物
300502.XSHE	新易盛	0.29	801770	通信
300504.XSHE	天邑股份	0.049	801770	通信
300506.XSHE	名家汇	0.037	801720	建筑装饰
300510.XSHE	金冠股份	0.055	801730	电气设备
300520.XSHE	科大国创	0.042	801750	计算机
300523.XSHE	辰安科技	0.127	801750	计算机
300525.XSHE	博思软件	0.153	801750	计算机
300526.XSHE	中潜股份	0.136	801130	纺织服装
300527.XSHE	中船应急	0.075	801740	国防军工
300531.XSHE	优博讯	0.077	801770	通信
300533.XSHE	冰川网络	0.048	801760	传媒
300552.XSHE	万集科技	0.092	801750	计算机
300559.XSHE	佳发教育	0.064	801750	计算机
300567.XSHE	精测电子	0.164	801890	机械设备
300568.XSHE	星源材质	0.115	801030	化工
300570.XSHE	太辰光	0.058	801770	通信
300571.XSHE	平治信息	0.053	801770	通信
300572.XSHE	安车检测	0.167	801890	机械设备
300573.XSHE	兴齐眼药	0.135	801150	医药生物
300579.XSHE	数字认证	0.081	801750	计算机
300590.XSHE	移为通信	0.067	801770	通信
300596.XSHE	利安隆	0.079	801030	化工
300598.XSHE	诚迈科技	0.168	801750	计算机
300602.XSHE	飞荣达	0.083	801080	电子
300603.XSHE	立昂技术	0.059	801770	通信
300604.XSHE	长川科技	0.069	801890	机械设备
300607.XSHE	拓斯达	0.126	801890	机械设备
300613.XSHE	富瀚微	0.093	801080	电子
300616.XSHE	尚品宅配	0.092	801140	轻工制造
300623.XSHE	捷捷微电	0.108	801080	电子
300624.XSHE	万兴科技	0.093	801750	计算机
300633.XSHE	开立医疗	0.099	801150	医药生物
300634.XSHE	彩讯股份	0.058	801750	计算机
300638.XSHE	广和通	0.125	801770	通信
300653.XSHE	正海生物	0.084	801150	医药生物
300657.XSHE	弘信电子	0.07	801080	电子
300659.XSHE	中孚信息	0.112	801750	计算机
300661.XSHE	圣邦股份	0.495	801080	电子
300662.XSHE	科锐国际	0.114	801210	休闲服务
300663.XSHE	科蓝软件	0.124	801750	计算机
300664.XSHE	鹏鹞环保	0.092	801160	公用事业
300666.XSHE	江丰电子	0.153	801080	电子
300672.XSHE	国科微	0.089	801080	电子
300673.XSHE	佩蒂股份	0.04	801010	农林牧渔
300674.XSHE	宇信科技	0.224	801750	计算机
300676.XSHE	华大基因	0.437	801150	医药生物
300679.XSHE	电连技术	0.092	801080	电子
300682.XSHE	朗新科技	0.049	801750	计算机
300684.XSHE	中石科技	0.068	801080	电子
300685.XSHE	艾德生物	0.216	801150	医药生物
300699.XSHE	光威复材	0.377	801030	化工
300702.XSHE	天宇股份	0.172	801150	医药生物
300709.XSHE	精研科技	0.117	801080	电子
300723.XSHE	一品红	0.044	801150	医药生物
300724.XSHE	捷佳伟创	0.323	801890	机械设备
300725.XSHE	药石科技	0.217	801150	医药生物
300726.XSHE	宏达电子	0.096	801080	电子
300735.XSHE	光弘科技	0.106	801080	电子
300737.XSHE	科顺股份	0.196	801710	建筑材料
300740.XSHE	御家汇	0.079	801030	化工
300741.XSHE	华宝股份	0.122	801120	食品饮料
300747.XSHE	锐科激光	0.205	801080	电子
300748.XSHE	金力永磁	0.129	801050	有色金属
300751.XSHE	迈为股份	0.138	801890	机械设备
300755.XSHE	华致酒行	0.082	801200	商业贸易
300761.XSHE	立华股份	0.099	801010	农林牧渔
300762.XSHE	上海瀚讯	0.079	801740	国防军工
300765.XSHE	新诺威	0.058	801150	医药生物
300766.XSHE	每日互动	0.152	801750	计算机
300768.XSHE	迪普科技	0.036	801750	计算机
300770.XSHE	新媒股份	0.144	801760	传媒
300771.XSHE	智莱科技	0.036	801750	计算机
300773.XSHE	拉卡拉	0.063	801750	计算机
300775.XSHE	三角防务	0.03	801740	国防军工
300776.XSHE	帝尔激光	0.079	801890	机械设备
300777.XSHE	中简科技	0.04	801030	化工
300783.XSHE	三只松鼠	0.055	801120	食品饮料
300785.XSHE	值得买	0.051	801760	传媒
300788.XSHE	中信出版	0.049	801760	传媒
300792.XSHE	壹网壹创	0.13	801760	传媒
300793.XSHE	佳禾智能	0.039	801080	电子
300798.XSHE	锦鸡股份	0.014	801030	化工
300799.XSHE	左江科技	0.037	801750	计算机
300800.XSHE	力合科技	0.037	801890	机械设备
300803.XSHE	指南针	0.059	801750	计算机
300805.XSHE	电声股份	0.019	801760	传媒
300815.XSHE	玉禾田	0.109	801160	公用事业
600020.XSHG	中原高速	0.061	801170	交通运输
600035.XSHG	楚天高速	0.048	801170	交通运输
600054.XSHG	黄山旅游	0.044	801210	休闲服务
600055.XSHG	万东医疗	0.092	801150	医药生物
600057.XSHG	厦门象屿	0.143	801170	交通运输
600059.XSHG	古越龙山	0.091	801120	食品饮料
600063.XSHG	皖维高新	0.099	801030	化工
600072.XSHG	中船科技	0.119	801740	国防军工
600075.XSHG	新疆天业	0.085	801030	化工
600076.XSHG	康欣新材	0.048	801140	轻工制造
600093.XSHG	易见股份	0.135	801790	非银金融
600096.XSHG	云天化	0.061	801030	化工
600103.XSHG	青山纸业	0.072	801140	轻工制造
600105.XSHG	永鼎股份	0.1	801770	通信
600108.XSHG	亚盛集团	0.11	801010	农林牧渔
600110.XSHG	诺德股份	0.117	801080	电子
600114.XSHG	东睦股份	0.089	801050	有色金属
600116.XSHG	三峡水利	0.102	801160	公用事业
600123.XSHG	兰花科创	0.066	801020	采掘
600129.XSHG	太极集团	0.127	801150	医药生物
600131.XSHG	国网信通	0.148	801160	公用事业
600133.XSHG	东湖高新	0.066	801720	建筑装饰
600136.XSHG	当代文体	0.045	801760	传媒
600162.XSHG	香江控股	0.054	801180	房地产
600169.XSHG	太原重工	0.07	801890	机械设备
600184.XSHG	光电股份	0.056	801740	国防军工
600185.XSHG	格力地产	0.291	801180	房地产
600197.XSHG	伊力特	0.089	801120	食品饮料
600200.XSHG	江苏吴中	0.085	801150	医药生物
600206.XSHG	有研新材	0.163	801050	有色金属
600207.XSHG	安彩高科	0.034	801730	电气设备
600210.XSHG	紫江企业	0.102	801140	轻工制造
600211.XSHG	西藏药业	0.223	801150	医药生物
600217.XSHG	中再资环	0.074	801160	公用事业
600223.XSHG	鲁商发展	0.109	801180	房地产
600229.XSHG	城市传媒	0.051	801760	传媒
600230.XSHG	沧州大化	0.051	801030	化工
600239.XSHG	云南城投	0.07	801180	房地产
600246.XSHG	万通发展	0.144	801180	房地产
600252.XSHG	中恒集团	0.186	801150	医药生物
600261.XSHG	阳光照明	0.07	801080	电子
600267.XSHG	海正药业	0.196	801150	医药生物
600269.XSHG	赣粤高速	0.078	801170	交通运输
600278.XSHG	东方创业	0.039	801200	商业贸易
600283.XSHG	钱江水利	0.031	801160	公用事业
600284.XSHG	浦东建设	0.096	801720	建筑装饰
600285.XSHG	羚锐制药	0.097	801150	医药生物
600295.XSHG	鄂尔多斯	0.034	801020	采掘
600300.XSHG	维维股份	0.105	801120	食品饮料
600305.XSHG	恒顺醋业	0.296	801120	食品饮料
600308.XSHG	华泰股份	0.081	801140	轻工制造
600310.XSHG	桂东电力	0.031	801160	公用事业
600318.XSHG	新力金融	0.078	801790	非银金融
600320.XSHG	振华重工	0.114	801890	机械设备
600322.XSHG	天房发展	0.046	801180	房地产
600323.XSHG	瀚蓝环境	0.257	801160	公用事业
600326.XSHG	西藏天路	0.144	801710	建筑材料
600330.XSHG	天通股份	0.164	801050	有色金属
600331.XSHG	宏达股份	0.067	801050	有色金属
600337.XSHG	美克家居	0.13	801140	轻工制造
600343.XSHG	航天动力	0.08	801740	国防军工
600351.XSHG	亚宝药业	0.065	801150	医药生物
600360.XSHG	华微电子	0.124	801080	电子
600363.XSHG	联创光电	0.165	801080	电子
600366.XSHG	宁波韵升	0.083	801050	有色金属
600378.XSHG	昊华科技	0.114	801030	化工
600389.XSHG	江山股份	0.072	801030	化工
600391.XSHG	航发科技	0.115	801740	国防军工
600400.XSHG	红豆股份	0.065	801130	纺织服装
600420.XSHG	现代制药	0.099	801150	医药生物
600422.XSHG	昆药集团	0.108	801150	医药生物
600449.XSHG	宁夏建材	0.091	801710	建筑材料
600456.XSHG	宝钛股份	0.125	801050	有色金属
600458.XSHG	时代新材	0.055	801030	化工
600459.XSHG	贵研铂业	0.139	801050	有色金属
600467.XSHG	好当家	0.048	801010	农林牧渔
600477.XSHG	杭萧钢构	0.112	801720	建筑装饰
600480.XSHG	凌云股份	0.09	801880	汽车
600483.XSHG	福能股份	0.078	801160	公用事业
600490.XSHG	鹏欣资源	0.135	801050	有色金属
600491.XSHG	龙元建设	0.155	801720	建筑装饰
600495.XSHG	晋西车轴	0.07	801890	机械设备
600496.XSHG	精工钢构	0.18	801720	建筑装饰
600499.XSHG	科达制造	0.094	801890	机械设备
600502.XSHG	安徽建工	0.09	801720	建筑装饰
600503.XSHG	华丽家族	0.124	801180	房地产
600510.XSHG	黑牡丹	0.084	801180	房地产
600512.XSHG	腾达建设	0.092	801720	建筑装饰
600517.XSHG	国网英大	0.154	801730	电气设备
600523.XSHG	贵航股份	0.074	801880	汽车
600531.XSHG	豫光金铅	0.09	801050	有色金属
600533.XSHG	栖霞建设	0.042	801180	房地产
600546.XSHG	山煤国际	0.182	801020	采掘
600548.XSHG	深高速	0.048	801170	交通运输
600550.XSHG	保变电气	0.071	801730	电气设备
600552.XSHG	凯盛科技	0.082	801080	电子
600559.XSHG	老白干酒	0.157	801120	食品饮料
600562.XSHG	国睿科技	0.119	801740	国防军工
600569.XSHG	安阳钢铁	0.046	801040	钢铁
600571.XSHG	信雅达	0.063	801750	计算机
600577.XSHG	精达股份	0.094	801730	电气设备
600581.XSHG	八一钢铁	0.055	801040	钢铁
600587.XSHG	新华医疗	0.108	801150	医药生物
600590.XSHG	泰豪科技	0.064	801730	电气设备
600592.XSHG	龙溪股份	0.064	801890	机械设备
600596.XSHG	新安股份	0.101	801030	化工
600601.XSHG	方正科技	0.195	801080	电子
600602.XSHG	云赛智联	0.088	801750	计算机
600603.XSHG	广汇物流	0.05	801230	综合
600604.XSHG	市北高新	0.12	801180	房地产
600611.XSHG	大众交通	0.079	801170	交通运输
600612.XSHG	老凤祥	0.127	801140	轻工制造
600618.XSHG	氯碱化工	0.033	801030	化工
600621.XSHG	华鑫股份	0.175	801790	非银金融
600622.XSHG	光大嘉宝	0.071	801180	房地产
600624.XSHG	复旦复华	0.087	801230	综合
600626.XSHG	申达股份	0.054	801880	汽车
600635.XSHG	大众公用	0.174	801160	公用事业
600636.XSHG	国新文化	0.093	801760	传媒
600641.XSHG	万业企业	0.234	801180	房地产
600662.XSHG	强生控股	0.12	801170	交通运输
600668.XSHG	尖峰集团	0.107	801710	建筑材料
600676.XSHG	交运股份	0.063	801880	汽车
600681.XSHG	百川能源	0.061	801160	公用事业
600685.XSHG	中船防务	0.202	801740	国防军工
600686.XSHG	金龙汽车	0.033	801880	汽车
600691.XSHG	阳煤化工	0.048	801030	化工
600702.XSHG	舍得酒业	0.171	801120	食品饮料
600708.XSHG	光明地产	0.061	801180	房地产
600710.XSHG	苏美达	0.051	801200	商业贸易
600711.XSHG	盛屯矿业	0.156	801050	有色金属
600715.XSHG	文投控股	0.045	801760	传媒
600720.XSHG	祁连山	0.235	801710	建筑材料
600736.XSHG	苏州高新	0.07	801180	房地产
600738.XSHG	兰州民百	0.031	801200	商业贸易
600740.XSHG	山西焦化	0.09	801020	采掘
600742.XSHG	一汽富维	0.109	801880	汽车
600750.XSHG	江中药业	0.093	801150	医药生物
600756.XSHG	浪潮软件	0.119	801750	计算机
600758.XSHG	辽宁能源	0.033	801020	采掘
600759.XSHG	洲际油气	0.061	801020	采掘
600761.XSHG	安徽合力	0.123	801890	机械设备
600764.XSHG	中国海防	0.106	801740	国防军工
600771.XSHG	广誉远	0.115	801150	医药生物
600773.XSHG	西藏城投	0.065	801180	房地产
600775.XSHG	南京熊猫	0.061	801770	通信
600783.XSHG	鲁信创投	0.09	801790	非银金融
600789.XSHG	鲁抗医药	0.122	801150	医药生物
600797.XSHG	浙大网新	0.188	801750	计算机
600798.XSHG	宁波海运	0.042	801170	交通运输
600800.XSHG	天津磁卡	0.045	801750	计算机
600803.XSHG	新奥股份	0.138	801030	化工
600810.XSHG	神马股份	0.052	801030	化工
600812.XSHG	华北制药	0.209	801150	医药生物
600825.XSHG	新华传媒	0.058	801760	传媒
600831.XSHG	广电网络	0.091	801760	传媒
600846.XSHG	同济科技	0.09	801720	建筑装饰
600850.XSHG	华东电脑	0.138	801750	计算机
600851.XSHG	海欣股份	0.09	801150	医药生物
600855.XSHG	航天长峰	0.073	801750	计算机
600864.XSHG	哈投股份	0.14	801790	非银金融
600868.XSHG	梅雁吉祥	0.118	801160	公用事业
600873.XSHG	梅花生物	0.247	801010	农林牧渔
600876.XSHG	洛阳玻璃	0.035	801710	建筑材料
600882.XSHG	妙可蓝多	0.268	801120	食品饮料
600894.XSHG	广日股份	0.067	801890	机械设备
600897.XSHG	厦门空港	0.041	801170	交通运输
600929.XSHG	湖南盐业	0.049	801030	化工
600933.XSHG	爱柯迪	0.042	801880	汽车
600936.XSHG	广西广电	0.091	801760	传媒
600963.XSHG	岳阳林纸	0.076	801140	轻工制造
600965.XSHG	福成股份	0.045	801210	休闲服务
600966.XSHG	博汇纸业	0.208	801140	轻工制造
600971.XSHG	恒源煤电	0.058	801020	采掘
600975.XSHG	新五丰	0.081	801010	农林牧渔
600981.XSHG	汇鸿集团	0.06	801200	商业贸易
600984.XSHG	建设机械	0.277	801890	机械设备
600986.XSHG	科达股份	0.127	801760	传媒
600987.XSHG	航民股份	0.058	801130	纺织服装
600988.XSHG	赤峰黄金	0.386	801050	有色金属
600990.XSHG	四创电子	0.086	801740	国防军工
600993.XSHG	马应龙	0.14	801150	医药生物
600995.XSHG	文山电力	0.056	801160	公用事业
600997.XSHG	开滦股份	0.062	801020	采掘
601001.XSHG	大同煤业	0.076	801020	采掘
601010.XSHG	文峰股份	0.093	801200	商业贸易
601011.XSHG	宝泰隆	0.081	801020	采掘
601015.XSHG	陕西黑猫	0.036	801020	采掘
601020.XSHG	华钰矿业	0.067	801050	有色金属
601058.XSHG	赛轮轮胎	0.153	801030	化工
601069.XSHG	西部黄金	0.074	801050	有色金属
601101.XSHG	昊华能源	0.036	801020	采掘
601107.XSHG	四川成渝	0.043	801170	交通运输
601116.XSHG	三江购物	0.058	801200	商业贸易
601126.XSHG	四方股份	0.064	801730	电气设备
601137.XSHG	博威合金	0.09	801050	有色金属
601163.XSHG	三角轮胎	0.092	801030	化工
601222.XSHG	林洋能源	0.143	801730	电气设备
601330.XSHG	绿色动力	0.061	801160	公用事业
601366.XSHG	利群股份	0.069	801200	商业贸易
601369.XSHG	陕鼓动力	0.086	801890	机械设备
601375.XSHG	中原证券	0.148	801790	非银金融
601515.XSHG	东风股份	0.051	801140	轻工制造
601519.XSHG	大智慧	0.197	801750	计算机
601567.XSHG	三星医疗	0.102	801730	电气设备
601588.XSHG	北辰实业	0.083	801180	房地产
601595.XSHG	上海电影	0.052	801760	传媒
601606.XSHG	长城军工	0.066	801740	国防军工
601619.XSHG	嘉泽新能	0.025	801160	公用事业
601636.XSHG	旗滨集团	0.253	801710	建筑材料
601666.XSHG	平煤股份	0.136	801020	采掘
601677.XSHG	明泰铝业	0.089	801050	有色金属
601700.XSHG	风范股份	0.06	801730	电气设备
601789.XSHG	宁波建工	0.053	801720	建筑装饰
601858.XSHG	中国科传	0.046	801760	传媒
601886.XSHG	江河集团	0.053	801720	建筑装饰
601890.XSHG	亚星锚链	0.086	801740	国防军工
601900.XSHG	南方传媒	0.047	801760	传媒
601908.XSHG	京运通	0.089	801730	电气设备
601918.XSHG	新集能源	0.076	801020	采掘
601929.XSHG	吉视传媒	0.092	801760	传媒
601949.XSHG	中国出版	0.063	801760	传媒
601952.XSHG	苏垦农发	0.118	801010	农林牧渔
601965.XSHG	中国汽研	0.102	801880	汽车
603005.XSHG	晶方科技	0.266	801080	电子
603008.XSHG	喜临门	0.067	801140	轻工制造
603012.XSHG	创力集团	0.068	801890	机械设备
603013.XSHG	亚普股份	0.019	801880	汽车
603018.XSHG	中设集团	0.144	801720	建筑装饰
603026.XSHG	石大胜华	0.106	801030	化工
603027.XSHG	千禾味业	0.28	801120	食品饮料
603039.XSHG	泛微网络	0.202	801750	计算机
603043.XSHG	广州酒家	0.134	801120	食品饮料
603053.XSHG	成都燃气	0.028	801160	公用事业
603060.XSHG	国检集团	0.073	801230	综合
603063.XSHG	禾望电气	0.046	801730	电气设备
603068.XSHG	博通集成	0.057	801080	电子
603081.XSHG	大丰实业	0.019	801720	建筑装饰
603093.XSHG	南华期货	0.032	801790	非银金融
603103.XSHG	横店影视	0.033	801760	传媒
603105.XSHG	芯能科技	0.052	801730	电气设备
603108.XSHG	润达医疗	0.097	801150	医药生物
603111.XSHG	康尼机电	0.078	801890	机械设备
603113.XSHG	金能科技	0.087	801020	采掘
603118.XSHG	共进股份	0.115	801770	通信
603127.XSHG	昭衍新药	0.171	801150	医药生物
603128.XSHG	华贸物流	0.098	801170	交通运输
603169.XSHG	兰石重装	0.041	801890	机械设备
603180.XSHG	金牌厨柜	0.032	801140	轻工制造
603185.XSHG	上机数控	0.084	801890	机械设备
603218.XSHG	日月股份	0.095	801730	电气设备
603220.XSHG	中贝通信	0.053	801770	通信
603222.XSHG	济民制药	0.081	801150	医药生物
603236.XSHG	移远通信	0.125	801770	通信
603258.XSHG	电魂网络	0.087	801760	传媒
603267.XSHG	鸿远电子	0.098	801080	电子
603279.XSHG	景津环保	0.018	801890	机械设备
603298.XSHG	杭叉集团	0.102	801890	机械设备
603299.XSHG	苏盐井神	0.043	801030	化工
603305.XSHG	旭升股份	0.068	801880	汽车
603308.XSHG	应流股份	0.147	801890	机械设备
603313.XSHG	梦百合	0.087	801140	轻工制造
603318.XSHG	派思股份	0.039	801890	机械设备
603323.XSHG	苏农银行	0.113	801780	银行
603327.XSHG	福蓉科技	0.027	801080	电子
603337.XSHG	杰克股份	0.069	801890	机械设备
603345.XSHG	安井食品	0.389	801120	食品饮料
603348.XSHG	文灿股份	0.044	801880	汽车
603357.XSHG	设计总院	0.047	801720	建筑装饰
603359.XSHG	东珠生态	0.061	801720	建筑装饰
603360.XSHG	百傲化学	0.044	801030	化工
603363.XSHG	傲农生物	0.073	801010	农林牧渔
603367.XSHG	辰欣药业	0.055	801150	医药生物
603368.XSHG	柳药股份	0.12	801150	医药生物
603383.XSHG	顶点软件	0.057	801750	计算机
603387.XSHG	基蛋生物	0.096	801150	医药生物
603390.XSHG	通达电气	0.028	801880	汽车
603393.XSHG	新天然气	0.097	801160	公用事业
603399.XSHG	吉翔股份	0.055	801050	有色金属
603421.XSHG	鼎信通讯	0.041	801770	通信
603429.XSHG	集友股份	0.107	801140	轻工制造
603456.XSHG	九洲药业	0.262	801150	医药生物
603458.XSHG	勘设股份	0.053	801720	建筑装饰
603466.XSHG	风语筑	0.047	801720	建筑装饰
603489.XSHG	八方股份	0.125	801730	电气设备
603508.XSHG	思维列控	0.053	801750	计算机
603520.XSHG	司太立	0.248	801150	医药生物
603530.XSHG	神马电力	0.021	801730	电气设备
603533.XSHG	掌阅科技	0.063	801760	传媒
603551.XSHG	奥普家居	0.014	801110	家用电器
603557.XSHG	起步股份	0.026	801130	纺织服装
603579.XSHG	荣泰健康	0.05	801110	家用电器
603583.XSHG	捷昌驱动	0.138	801730	电气设备
603587.XSHG	地素时尚	0.06	801130	纺织服装
603588.XSHG	高能环境	0.178	801160	公用事业
603590.XSHG	康辰药业	0.057	801150	医药生物
603595.XSHG	东尼电子	0.049	801080	电子
603596.XSHG	伯特利	0.141	801880	汽车
603599.XSHG	广信股份	0.097	801030	化工
603601.XSHG	再升科技	0.12	801030	化工
603603.XSHG	博天环境	0.022	801160	公用事业
603606.XSHG	东方电缆	0.174	801730	电气设备
603609.XSHG	禾丰牧业	0.087	801010	农林牧渔
603610.XSHG	麒盛科技	0.038	801140	轻工制造
603612.XSHG	索通发展	0.056	801050	有色金属
603613.XSHG	国联股份	0.096	801760	传媒
603618.XSHG	杭电股份	0.041	801730	电气设备
603619.XSHG	中曼石油	0.028	801020	采掘
603626.XSHG	科森科技	0.073	801890	机械设备
603636.XSHG	南威软件	0.089	801750	计算机
603638.XSHG	艾迪精密	0.206	801890	机械设备
603648.XSHG	畅联股份	0.033	801170	交通运输
603660.XSHG	苏州科达	0.062	801750	计算机
603666.XSHG	亿嘉和	0.075	801890	机械设备
603676.XSHG	卫信康	0.013	801150	医药生物
603678.XSHG	火炬电子	0.213	801080	电子
603686.XSHG	龙马环卫	0.205	801890	机械设备
603687.XSHG	大胜达	0.014	801140	轻工制造
603688.XSHG	石英股份	0.063	801050	有色金属
603690.XSHG	至纯科技	0.077	801890	机械设备
603693.XSHG	江苏新能	0.032	801160	公用事业
603711.XSHG	香飘飘	0.027	801120	食品饮料
603713.XSHG	密尔克卫	0.178	801170	交通运输
603718.XSHG	海利生物	0.185	801010	农林牧渔
603727.XSHG	博迈科	0.042	801020	采掘
603728.XSHG	鸣志电器	0.066	801730	电气设备
603730.XSHG	岱美股份	0.054	801880	汽车
603733.XSHG	仙鹤股份	0.055	801140	轻工制造
603737.XSHG	三棵树	0.306	801030	化工
603777.XSHG	来伊份	0.044	801120	食品饮料
603801.XSHG	志邦家居	0.078	801140	轻工制造
603803.XSHG	瑞斯康达	0.06	801770	通信
603808.XSHG	歌力思	0.038	801130	纺织服装
603815.XSHG	交建股份	0.019	801720	建筑装饰
603826.XSHG	坤彩科技	0.083	801050	有色金属
603839.XSHG	安正时尚	0.027	801130	纺织服装
603848.XSHG	好太太	0.015	801140	轻工制造
603869.XSHG	新智认知	0.058	801750	计算机
603876.XSHG	鼎胜新材	0.036	801050	有色金属
603881.XSHG	数据港	0.167	801750	计算机
603887.XSHG	城地股份	0.082	801720	建筑装饰
603896.XSHG	寿仙谷	0.043	801150	医药生物
603915.XSHG	国茂股份	0.043	801890	机械设备
603919.XSHG	金徽酒	0.053	801120	食品饮料
603920.XSHG	世运电路	0.071	801080	电子
603927.XSHG	中科软	0.046	801750	计算机
603936.XSHG	博敏电子	0.065	801080	电子
603956.XSHG	威派格	0.021	801890	机械设备
603959.XSHG	百利科技	0.049	801720	建筑装饰
603979.XSHG	金诚信	0.066	801020	采掘
603980.XSHG	吉华集团	0.049	801030	化工
603989.XSHG	艾华集团	0.089	801080	电子
603992.XSHG	松霖科技	0.014	801140	轻工制造
603997.XSHG	继峰股份	0.021	801880	汽车
